num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_mean,env_runners/num_env_steps_sampled,env_runners/weights_seq_no,env_runners/sample,env_runners/env_step_timer,env_runners/episode_return_min,env_runners/episode_return_max,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_len_mean,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_duration_sec_mean,env_runners/episode_len_max,env_runners/env_reset_timer,env_runners/episode_len_min,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/agent_episode_return_mean/default_agent,learners/default_policy/vf_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/curr_entropy_coeff,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_module_steps_trained,learners/default_policy/num_trainable_parameters,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_explained_var,learners/default_policy/weights_seq_no,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/entropy,learners/default_policy/policy_loss,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/vf_loss_unclipped,learners/default_policy/mean_kl_loss,learners/default_policy/total_loss,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/get_actions,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation 
1,156000.0,False,39,70f52_00000,2025-12-15_17-29-48,1765799988,20.133029460906982,439.35136890411377,24180,LAPTOP-HQRQ0VAR,127.0.0.1,439.35136890411377,39,11.845701939997648,1.821706871395733e-05,11.84476931072096,1.785993639239319,10.052197041434251,0.004366484340173761,23593.313796770788,4000.0,38.0,1.6670933530743455,0.0001877254239080454,16098.343431537163,29022.447475306995,816.637754863405,1.0,816.637754863405,2283.0,174.0,156000.0,3.490615128999948,2283,0.00030699999990702054,2283,0.00039568658476529415,180.6522657972725,4,0,0,27.657142857142855,86.03571428571426,0.0005935583563123263,0.001476534117438078,23593.313796770788,4000.0,156000.0,4000.0,156000.0,23593.313796770788,9.894708,2.793967834868738e-10,0.0,128.0,120192,138756,5e-05,0.0,39.0,1.0,0.11569101,-0.3270372,0.90908515,4691840,339595.97,0.0003333115,9.567671,14429.065732769828,120192,138756,0,146930353,4013.430623071066,4691840,4000.0,3760695,451970.05943825166,14429.159519814217,14430.661049941455,0.2694221762310743,2.4099983337642433e-05,6.006731831697534e-05,8.097490256455997e-06,0.00010978138466023206,6.649004021610889e-06,9.126657788076371e-05,0.00010327587508025991,6.1883307393574135e-06,6.095564287055381e-05,0.0001636249611544744,0.0005501947438026752,0.0007467929425857001,0.005301821186051087,9.928465572838463e-06,0.0002045180443588794,0.09916048849968599,0.11216476476452131,3.325508676240223e-05,0.051052149079961015
1,160000.0,False,40,70f52_00000,2025-12-15_17-30-03,1765800003,14.915989875793457,454.2673587799072,24180,LAPTOP-HQRQ0VAR,127.0.0.1,454.2673587799072,40,11.876276024597672,1.8324898027222445e-05,11.87533929361375,1.805831901846927,10.06291054101991,0.004383000496770944,23345.245890618105,4000.0,39.0,1.6853805010436023,0.00019128444349483955,15900.373000701667,29022.447475306995,689.0831904802023,2.0,689.0831904802023,2283.0,176.0,160000.0,3.7170782899999586,2283,0.00030699999990702054,2283,0.0004131202993002951,175.6039508670021,4,0,0,32.054545454545455,86.19090909090909,0.0005923138457195942,0.001488457386936617,23345.245890618105,4000.0,160000.0,4000.0,160000.0,23345.245890618105,9.964845,1.396983917434369e-10,0.0,128.0,120192,138756,5e-05,0.0,40.0,1.0,0.11000161,-0.070457876,0.8391515,4812032,169104.77,0.00021695816,9.894388,14444.350002655812,120192,138756,0,150691987,4013.3563168403552,4812032,4000.0,3761634,452448.26954092784,14444.964009275109,14446.914881837987,0.27091003846876266,2.408078868576813e-05,6.043372046606773e-05,8.122799999089068e-06,0.00011243213617826225,6.680069192582347e-06,9.23935141180614e-05,0.00010560582086190768,6.226373363325155e-06,6.156535879306196e-05,0.0001644002609998717,0.0005541353937118848,0.0007429820131595914,0.005315473974190163,1.00141809183483e-05,0.00020440686391472784,0.10024252961468805,0.11266284611687746,3.333853589509215e-05,0.05094672758916181
1,164000.0,False,41,70f52_00000,2025-12-15_17-30-14,1765800014,10.918076753616333,465.18543553352356,24180,LAPTOP-HQRQ0VAR,127.0.0.1,465.18543553352356,41,11.866543607351694,1.8385649047243672e-05,11.865606341677614,1.8048234558284586,10.05421456560971,0.0043629524918038995,23031.013721570936,4000.0,40.0,1.6846248665331662,8.252523237474904e-05,15900.373000701667,26974.565597950357,718.7010346114944,2.0,718.7010346114944,2283.0,178.0,164000.0,3.993886896999973,2283,0.00030699999990702054,2283,0.00017665726379367659,170.7684151553845,4,0,0,24.950000000000003,86.85,0.0002466465707944743,0.0006442641705100694,23031.013721570936,4000.0,164000.0,4000.0,164000.0,23031.013721570936,9.958587,6.984919587171845e-11,0.0,128.0,120192,138756,5e-05,0.0,41.0,1.0,0.09491792,0.021430686,0.5453344,4932224,186036.56,0.0009723641,9.980018,14577.592450110162,120192,138756,0,154453621,4013.2827536719515,4932224,4000.0,3761634,456569.8863004996,14578.010934549564,14579.551884530412,0.2718176960840756,1.0640247654208664e-05,2.5548314967852974e-05,3.5511391000556837e-06,4.757579667469409e-05,2.8861439513179356e-06,4.036911008704441e-05,4.497014450317913e-05,2.6267928320493437e-06,2.6642290219749627e-05,7.174404163230546e-05,0.00024743038473564594,0.0007389051930276017,0.005410343234448338,1.0103039109028698e-05,0.00020362579527477922,0.10062195631854069,0.11323410765570906,3.349415053524768e-05,0.05081319631327055
1,168000.0,False,42,70f52_00000,2025-12-15_17-30-25,1765800025,10.47111701965332,475.6565525531769,24180,LAPTOP-HQRQ0VAR,127.0.0.1,475.6565525531769,42,11.852452190278177,1.8524792558343164e-05,11.851510982260839,1.8035787332701754,10.041389018953613,0.004346045966884444,23075.83474048348,4000.0,41.0,1.6837633931178346,9.26815796769986e-05,15900.373000701667,26974.565597950357,777.8115648934357,1.0,777.8115648934357,2283.0,179.0,168000.0,4.0556445909999725,2283,0.00030699999990702054,2283,0.00019594952656667126,166.2825403827132,4,0,0,26.10666666666667,86.88000000000002,0.00028130741119193457,0.0007131811849328864,23075.83474048348,4000.0,168000.0,4000.0,168000.0,23075.83474048348,9.8527,3.4924597935859225e-11,0.0,128.0,120192,138756,5e-05,2.3245811e-06,42.0,1.0,0.07269805,0.17598712,0.18013068,5052416,227511.78,0.00079359114,10.0286875,14684.68551260557,120192,138756,0,158214316,4013.199926135232,5052416,4000.0,3760695,459844.11326822353,14684.485392286395,14685.914529436184,0.2727707681232339,1.2193804868991208e-05,2.8428393350741146e-05,4.0297664347432095e-06,5.380084687860803e-05,3.2044048011318933e-06,4.4320036825469346e-05,5.0509265363633554e-05,2.948621772657605e-06,2.9704980607748796e-05,7.919395236463294e-05,0.00027004359336241257,0.0007338151410975466,0.0054026388021041465,1.0074008718211376e-05,0.00020267853732189675,0.10071104575535511,0.1144612695791521,3.339320902907704e-05,0.05046596935013803
1,172000.0,False,43,70f52_00000,2025-12-15_17-30-35,1765800035,10.439374923706055,486.09592747688293,24180,LAPTOP-HQRQ0VAR,127.0.0.1,486.09592747688293,43,11.838184394375396,1.855354463199206e-05,11.83724269643823,1.802391748937474,10.028325508764077,0.004333325507215296,23610.390928535526,4000.0,42.0,1.6828764206866562,8.616214327133741e-05,15900.373000701667,34082.68129942103,620.8992278894951,3.0,620.8992278894951,2283.0,182.0,172000.0,4.091187746999963,2283,0.00030699999990702054,2283,0.00017853931805989333,162.1489183179474,4,0,0,24.253333333333337,87.01333333333334,0.0002547452537067065,0.000653289276644182,23610.390928535526,4000.0,172000.0,4000.0,172000.0,23610.390928535526,9.939059,1.7462298967929613e-11,0.0,128.0,120320,138756,5e-05,-2.0503998e-05,43.0,1.0,0.07684669,0.020631306,0.45518646,5172736,353407.56,0.00039370186,9.959691,14799.848010589578,120320,138756,0,161980896,4013.1379268738797,5172736,4000.0,3766580,463459.0149376339,14799.794142774841,14801.283568488678,0.2721287934420006,1.1079837949603296e-05,2.653857750590254e-05,3.670970355009396e-06,4.942893568539882e-05,2.8827053172190174e-06,4.064124652782841e-05,4.582350149724665e-05,2.6953945632400173e-06,2.6714075691573867e-05,7.250521792017804e-05,0.00024983338972039564,0.0007287429896856248,0.005396516414083576,1.0039268631090001e-05,0.00020195575194856873,0.10088467929780225,0.11400565188336101,3.327527693733142e-05,0.05012087765663805
1,176000.0,False,44,70f52_00000,2025-12-15_17-30-46,1765800046,10.885708093643188,496.9816355705261,24180,LAPTOP-HQRQ0VAR,127.0.0.1,496.9816355705261,44,11.828522761431643,1.8651009185071318e-05,11.827580235473846,1.8012694994480973,10.019787799676438,0.004334511252143634,23637.916361079813,4000.0,43.0,1.6818538304797892,8.523088318259381e-05,15900.373000701667,34082.68129942103,727.22440113701,1.0,727.22440113701,2283.0,183.0,176000.0,4.091562350999964,2283,0.00030699999990702054,2283,0.00018150346393329064,158.33229438481638,4,0,0,27.45333333333333,87.08666666666667,0.00025934466783845777,0.0006593511562728964,23637.916361079813,4000.0,176000.0,4000.0,176000.0,23637.916361079813,10.0,8.731149483964806e-12,0.0,128.0,120192,138756,5e-05,-4.2915344e-06,44.0,1.0,0.09212726,0.11420931,0.091956206,5292928,211792.12,0.00035256986,10.114209,14802.097607115445,120192,138756,0,165741591,4013.056547605141,5292928,4000.0,3760695,463494.0137880793,14801.860110086733,14803.03954783062,0.2711462155075802,1.099672690604413e-05,2.68377244253581e-05,3.928700852668936e-06,4.9892177337144226e-05,3.012853058780219e-06,4.1203241531283e-05,4.605587330316037e-05,2.7173745171024527e-06,2.77074113023004e-05,7.361557909036071e-05,0.00024916729849465077,0.0007233325597907371,0.005371300249943257,1.0007875944945954e-05,0.00020064619443070108,0.1006915055048261,0.11358189636452733,3.3171524167721e-05,0.04979071988007147
1,180000.0,False,45,70f52_00000,2025-12-15_17-30-57,1765800057,10.43294358253479,507.4145791530609,24180,LAPTOP-HQRQ0VAR,127.0.0.1,507.4145791530609,45,11.814441855817327,1.8587499093023745e-05,11.813501784119108,1.799660650453617,10.007334458679672,0.004324109139620992,23381.830207790903,4000.0,44.0,1.6806933309249925,8.68295727124186e-05,15900.373000701667,34082.68129942103,627.5762811483746,2.0,627.5762811483746,2283.0,185.0,180000.0,4.094591646999977,2283,0.00030699999990702054,2283,0.00018138756210353505,154.75931447223607,4,0,0,25.58666666666667,87.22000000000001,0.0002601434987464948,0.0006668162425833706,23381.830207790903,4000.0,180000.0,4000.0,180000.0,23381.830207790903,9.811281,4.365574741982403e-12,0.0,128.0,120192,138756,5e-05,-0.00011873245,45.0,1.0,0.07779025,-0.041230254,0.7492697,5413120,205041.12,0.0007227119,9.770051,14878.084530654885,120192,138756,0,169503225,4012.9859821290897,5413120,4000.0,3761634,465881.96053934423,14878.023503312752,14879.352647780426,0.270398408352504,1.1119298451764431e-05,2.6514227960222385e-05,3.757937821024403e-06,4.976700805116388e-05,2.974526317555539e-06,4.173759178063218e-05,4.762201811499418e-05,2.7229486219028925e-06,2.7703538293808645e-05,7.383548871779826e-05,0.00025260443016517764,0.0007177942341913924,0.005348165247442338,9.975797184870062e-06,0.00019947473248485434,0.10051212644977715,0.11338786440088135,3.305780892617551e-05,0.049449984681270015
1,184000.0,False,46,70f52_00000,2025-12-15_17-31-08,1765800068,10.885643482208252,518.3002226352692,24180,LAPTOP-HQRQ0VAR,127.0.0.1,518.3002226352692,46,11.805085927259153,1.8518624101684423e-05,11.804148970277918,1.797156586949081,10.000501279092875,0.004314872048223968,23533.696450063,4000.0,45.0,1.6784648728657428,8.421648924803115e-05,15900.373000701667,34082.68129942103,854.2944159500585,1.0,854.2944159500585,2283.0,186.0,184000.0,4.097470862999976,2283,0.00030699999990702054,2283,0.00017921463550928666,151.45325297676095,4,0,0,26.25,86.9875,0.00025215255044543414,0.0006522063922467309,23533.696450063,4000.0,184000.0,4000.0,184000.0,23533.696450063,9.978136,2.1827873709912016e-12,0.0,128.0,120192,138756,5e-05,-4.1604042e-05,46.0,1.0,0.05853715,0.08604918,0.65835303,5533312,197610.48,0.00072049553,10.064185,14786.225784897302,120192,138756,0,173263920,4012.906122307799,5533312,4000.0,3760695,463023.21146811265,14786.45484186194,14788.007221728374,0.2711926252689788,1.1250011967269924e-05,2.5956654801718944e-05,3.739210253043293e-06,4.9450378798740316e-05,2.848706879119367e-06,4.124987130609258e-05,4.56401576653242e-05,2.733219680331011e-06,2.7094174086609425e-05,7.270336264350862e-05,0.0002492579766456203,0.0007124372918479504,0.005327552594969397,9.94603921170776e-06,0.00019819498516104276,0.10034187318528112,0.11463515475687276,3.293823083603997e-05,0.049197432834457634
1,188000.0,False,47,70f52_00000,2025-12-15_17-31-18,1765800078,10.287636041641235,528.5878586769104,24180,LAPTOP-HQRQ0VAR,127.0.0.1,528.5878586769104,47,11.78982115298656,1.8563437861223755e-05,11.788882710575137,1.7952629510795892,9.987151468301946,0.004299624327740293,23271.539976979868,4000.0,46.0,1.6769723316370855,8.424240583012052e-05,15900.373000701667,34082.68129942103,653.2388133641655,3.0,653.2388133641655,2283.0,189.0,188000.0,4.079842125999992,2283,0.00030699999990702054,2283,0.00018014092587089977,148.33011119812707,4,0,0,26.986666666666668,86.94666666666667,0.00025168404903504714,0.0006531643110651112,23271.539976979868,4000.0,188000.0,4000.0,188000.0,23271.539976979868,9.929518,1.0913936854956008e-12,0.0,128.0,120320,138756,5e-05,4.5895576e-06,47.0,1.0,0.06886878,0.032350224,0.3284261,5653632,271229.2,0.00018870388,9.961867,14831.75471292053,120320,138756,0,177030500,4012.8470610847207,5653632,4000.0,3766580,464439.5248575929,14832.032554038915,14833.511968802002,0.27039320001629064,1.111526949508036e-05,2.601021017548286e-05,3.669448246474051e-06,5.002330172229199e-05,2.8997761119194153e-06,4.11110979066082e-05,4.587432628067645e-05,2.809064192171485e-06,2.7337024120157463e-05,7.184952767600396e-05,0.00025051394031874155,0.0007070649189300498,0.005308933069017698,9.917578819070363e-06,0.0001971330353093833,0.10022821445342833,0.11429595920930478,3.283084852871069e-05,0.048879401506112835
1,192000.0,False,48,70f52_00000,2025-12-15_17-31-29,1765800089,10.586355686187744,539.1742143630981,24180,LAPTOP-HQRQ0VAR,127.0.0.1,539.1742143630981,48,11.777693381456695,1.8496803481515263e-05,11.776756335469384,1.7942670475687919,9.976015973618926,0.00429936308446243,23291.818320607556,4000.0,47.0,1.676126241570714,8.649346686938877e-05,15900.373000701667,34082.68129942103,784.0989315102197,1.0,784.0989315102197,2283.0,190.0,192000.0,4.081540208999984,2283,0.00030699999990702054,2283,0.00018120653899864446,145.42904387759566,4,0,0,23.42,86.98666666666666,0.0002611765585898574,0.0006659635415370955,23291.818320607556,4000.0,192000.0,4000.0,192000.0,23291.818320607556,9.744792,5.456968427478004e-13,0.0,128.0,120192,138756,5e-05,-1.2397766e-05,48.0,1.0,0.049747422,-0.16853043,0.040076744,5773824,230908.38,0.00076656765,9.5762615,14855.416745948394,120192,138756,0,180791195,4012.7685904738737,5773824,4000.0,3760695,465170.82725384616,14855.832214990782,14857.312309074416,0.26994061401612596,1.1304088709367918e-05,2.649793745433801e-05,3.748974320531755e-06,4.9357123713467844e-05,2.968267980865893e-06,4.1566473695952e-05,4.739996185967038e-05,2.7847621379978444e-06,2.7594720238178228e-05,7.344463658440556e-05,0.0002518839716892286,0.000702020269740409,0.005285249738328539,9.888403029566058e-06,0.00019588770495695759,0.10005779530889485,0.11435579361721246,3.275254004392926e-05,0.048570681491051586
1,196000.0,False,49,70f52_00000,2025-12-15_17-31-40,1765800100,10.859681129455566,550.0338954925537,24180,LAPTOP-HQRQ0VAR,127.0.0.1,550.0338954925537,49,11.76834160064213,1.844583544613442e-05,11.76740311911469,1.7927606400931022,9.968145429882739,0.004316492453618463,23114.782495550302,4000.0,48.0,1.6747499914050068,8.243673063916375e-05,15900.373000701667,34082.68129942103,814.9065125699123,1.0,814.9065125699123,2283.0,191.0,196000.0,4.084629960999994,2283,0.00030699999990702054,2283,0.0001755219696104449,142.71040479238042,4,0,0,24.756249999999998,87.15625,0.00024811680466482923,0.0006433223308882721,23114.782495550302,4000.0,196000.0,4000.0,196000.0,23114.782495550302,10.0,2.728484213739002e-13,0.0,128.0,120192,138756,5e-05,0.0,49.0,1.0,0.043025583,0.012735523,0.1188684,5894016,242555.19,0.00036230008,10.012735,14764.551392719008,120192,138756,0,184551890,4012.690904569135,5894016,4000.0,3760695,462270.2411075099,14765.013623630284,14765.447529946287,0.26924538187596575,1.0813297776495176e-05,2.5731919111251976e-05,3.559356542016066e-06,4.79005920286317e-05,2.8159380431779926e-06,4.0558872849592456e-05,4.5143612473870114e-05,2.651692477039634e-06,2.658625824489104e-05,7.066195455969455e-05,0.0002452574973861002,0.0006968800670428059,0.005260970240947124,9.862518998062908e-06,0.00019466282790758118,0.10002638235580497,0.11407577568104062,3.267501464172191e-05,0.048221017676141044
1,200000.0,False,50,70f52_00000,2025-12-15_17-31-50,1765800110,10.005570888519287,560.039466381073,24180,LAPTOP-HQRQ0VAR,127.0.0.1,560.039466381073,50,11.750629437635709,1.8423377090581945e-05,11.749691867923543,1.7913495416921708,9.951852080583912,0.004314274529082239,23059.95752225148,4000.0,49.0,1.6734313079909562,8.970291322672475e-05,15900.373000701667,34082.68129942103,664.1639335328183,3.0,664.1639335328183,2283.0,194.0,200000.0,4.088035172000007,2283,0.00030699999990702054,2283,0.00018765220745559712,140.12903359053038,4,0,0,23.0,87.12142857142858,0.0002675428530854405,0.000687182022470723,23059.95752225148,4000.0,200000.0,4000.0,200000.0,23059.95752225148,10.0,1.364242106869501e-13,0.0,128.0,120320,138756,5e-05,-7.1525574e-07,50.0,1.0,0.03152278,0.0001844801,1.3730646e-05,6014336,232438.42,0.0003795768,10.000185,14659.743027332224,120320,138756,0,188318470,4012.633995523444,6014336,4000.0,3766580,458997.29394359404,14660.246278013821,14660.775914446443,0.26928189205720643,1.1573670641395195e-05,2.788390316463904e-05,3.942662085910554e-06,5.1126709908836026e-05,3.0542050180945464e-06,4.304776318197532e-05,4.992362500308282e-05,2.819900316391915e-06,2.8470374344127233e-05,7.652736181171834e-05,0.00025965349285431014,0.0006916332663718956,0.0052397355385385876,9.919893809052658e-06,0.00019372619962936598,0.1004563985322465,0.11403786992423155,3.2762264494032066e-05,0.047894526499379045
1,204000.0,False,51,70f52_00000,2025-12-15_17-32-01,1765800121,10.592665672302246,570.6321320533752,24180,LAPTOP-HQRQ0VAR,127.0.0.1,570.6321320533752,51,11.738861856259353,1.838614332032817e-05,11.737922206244306,1.7905861882752494,9.940816955778072,0.004339231783792284,23152.64113660117,4000.0,50.0,1.672829919661047,9.161604982977541e-05,15900.373000701667,34082.68129942103,747.7355363602132,1.0,747.7355363602132,2283.0,195.0,204000.0,4.098790029000019,2283,0.00030699999990702054,2283,0.00019515597544433758,137.7301404698509,4,0,0,27.08,86.27333333333333,0.0002737989734150344,0.0006990148772126449,23152.64113660117,4000.0,204000.0,4000.0,204000.0,23152.64113660117,9.929281,6.821210534347505e-14,0.0,128.0,120192,138756,5e-05,-3.9339066e-06,51.0,1.0,0.0233895,-0.02981101,0.24255723,6134528,284322.12,0.00026024666,9.89947,14484.735332766879,120192,138756,0,192079165,4012.5576555682096,6134528,4000.0,3760695,453491.47058302927,14484.922407473885,14485.177239314664,0.27104189213663493,1.2009968767089152e-05,2.8603855928797308e-05,4.038211555214204e-06,5.333494805735108e-05,3.1479640530194556e-06,4.431553046793471e-05,4.924507441459843e-05,2.898890423924474e-06,2.9194619239306376e-05,7.768309428062112e-05,0.0002684126171287346,0.0006880349337073028,0.005242557183153963,9.920694870709654e-06,0.00019447793763117176,0.10065306754692563,0.11584653222498864,3.271264184907199e-05,0.047649790234385446
1,208000.0,False,52,70f52_00000,2025-12-15_17-32-11,1765800131,10.633028030395508,581.2651600837708,24180,LAPTOP-HQRQ0VAR,127.0.0.1,581.2651600837708,52,11.72767619569676,1.8360281887408096e-05,11.726738298181864,1.7897816613924966,9.93046535122029,0.004319226465955455,23362.109268389642,4000.0,51.0,1.6714375007144366,8.591093115516164e-05,15900.373000701667,34082.68129942103,696.6096356246951,2.0,696.6096356246951,2283.0,197.0,208000.0,4.096102516999997,2283,0.00030699999990702054,2283,0.00017731553600069825,135.4705701129104,4,0,0,21.575000000000003,85.10624999999999,0.0002593402094965631,0.000658742665028818,23362.109268389642,4000.0,208000.0,4000.0,208000.0,23362.109268389642,9.924908,3.4106052671737525e-14,0.0,128.0,120192,138756,5e-05,-5.9604645e-07,52.0,1.0,0.016837688,0.09988122,0.16733752,6254720,177622.95,0.00019676398,10.024789,14629.845769774358,120192,138756,0,195840799,4012.4920790125275,6254720,4000.0,3761634,458031.73178370425,14630.075376743242,14630.350077240997,0.2700408002152695,1.1105225677181539e-05,2.6636377666820154e-05,4.059390063507891e-06,4.94532086921566e-05,2.966415926258007e-06,4.141601566712275e-05,4.6507695843551386e-05,2.7983769950621627e-06,2.708601415876439e-05,7.293365477668945e-05,0.000250016584170044,0.0006832405843697379,0.005223257611323143,9.91448792301831e-06,0.0001934051582553869,0.10041456487145634,0.11537087390273706,3.2690515429242785e-05,0.047390409332041285
1,212000.0,False,53,70f52_00000,2025-12-15_17-32-22,1765800142,10.278712749481201,591.543872833252,24180,LAPTOP-HQRQ0VAR,127.0.0.1,591.543872833252,53,11.713024781739792,1.8303679069236553e-05,11.712088884200046,1.7887041357785707,9.916898630708088,0.004316748201297471,23538.255970578728,4000.0,52.0,1.670124976457293,8.777731124044976e-05,15900.373000701667,34082.68129942103,756.5635890495901,2.0,756.5635890495901,2283.0,199.0,212000.0,4.022095112000016,2283,0.00030699999990702054,2283,0.00018752520888069347,133.3321258391279,4,0,0,24.971428571428568,85.16428571428573,0.0002631703870274925,0.0006705660191063847,23538.255970578728,4000.0,212000.0,4000.0,212000.0,23538.255970578728,9.87393,1.7053026335868762e-14,0.0,128.0,120192,138756,5e-05,2.3841858e-07,53.0,1.0,0.01584556,-0.054952364,1.1063306,6374912,251160.02,0.00012888275,9.818977,14770.956246558391,120192,138756,0,199602433,4012.4271582224023,6374912,4000.0,3761634,462447.79528453556,14771.232981233865,14771.543073315142,0.26929892121311544,1.1316529808813034e-05,2.7018235091421927e-05,3.7555997093010908e-06,5.062328399789271e-05,2.9917444791033966e-06,4.1975187226163965e-05,4.685201207048469e-05,2.902951682136185e-06,2.789713813372633e-05,7.38687290324554e-05,0.0002545973164454522,0.000678071178526503,0.005256904035210572,9.883343043161695e-06,0.00019365010667335701,0.10026876622274254,0.11504236916370991,3.261261027466275e-05,0.04709228423872193
1,216000.0,False,54,70f52_00000,2025-12-15_17-32-33,1765800153,11.050499677658081,602.59437251091,24180,LAPTOP-HQRQ0VAR,127.0.0.1,602.59437251091,54,11.706307322922394,1.8504642278484176e-05,11.705366153358046,1.7872124554207849,9.911672827401008,0.004313402719285591,23826.531822808567,4000.0,53.0,1.6689813589427203,9.077416144319967e-05,15900.373000701667,34082.68129942103,588.9265560459068,2.0,588.9265560459068,2283.0,201.0,216000.0,3.8029618299999948,2283,0.00030699999990702054,2283,0.00019461135187342728,131.3301823278446,4,0,0,26.625,85.725,0.0002820033357395699,0.0007079609858437926,23826.531822808567,4000.0,216000.0,4000.0,216000.0,23826.531822808567,9.707174,8.526513167934381e-15,0.0,128.0,120192,138756,5e-05,-1.0728836e-06,54.0,1.0,0.011405616,-0.020678032,0.8827534,6495104,263335.22,0.00012122869,9.686496,14754.253893321458,120192,138756,0,203364067,4012.362886640178,6495104,4000.0,3761634,461954.76599946717,14754.827337431449,14755.478725502064,0.2684919960009845,1.182112573543155e-05,2.8179103527993106e-05,4.032630723822152e-06,5.2025615478475224e-05,3.229010887161006e-06,4.395732166485937e-05,4.9635540824423624e-05,2.9750971755935915e-06,2.9659888349363433e-05,7.815994529676707e-05,0.0002651325931075597,0.0006732794667411048,0.005233914994858817,9.853509612896931e-06,0.000192576605606832,0.10023832556051482,0.11458036447207333,3.2530484172209577e-05,0.046809851396335166
