num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_min,env_runners/num_env_steps_sampled,env_runners/num_env_steps_sampled_lifetime,env_runners/sample,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_return_min,env_runners/episode_len_mean,env_runners/episode_duration_sec_mean,env_runners/env_step_timer,env_runners/env_reset_timer,env_runners/episode_len_max,env_runners/num_episodes_lifetime,env_runners/rlmodule_inference_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_return_max,env_runners/weights_seq_no,env_runners/num_episodes,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/default_agent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_episode_return_mean/default_policy,env_runners/num_module_steps_sampled/default_policy,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/total_loss,learners/default_policy/weights_seq_no,learners/default_policy/curr_entropy_coeff,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/vf_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/entropy,learners/default_policy/policy_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/mean_kl_loss,learners/default_policy/vf_explained_var,learners/default_policy/curr_kl_coeff,learners/default_policy/num_trainable_parameters,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor 
1,164000.0,False,41,f34df_00000,2025-12-16_12-37-23,1765868843,8.687209606170654,384.2541913986206,26188,LAPTOP-HQRQ0VAR,127.0.0.1,384.2541913986206,41,15.452298387104715,2.4518908845014937e-05,15.451547575165845,10.874876247043792,4.566109166498279,0.008707278763296222,281,4000.0,164000.0,2.6532148493718393,194.0663334672207,-509.7645562131713,349.63,0.49671927200015487,0.00018498327992356775,0.00033372500001860317,433,504.0,0.00015585197951467603,194.0663334672207,40.285826128541686,40.0,13.0,-8.513738109493197,120.33547263362547,4,0,0,54.07692307692309,87.29999999999998,0.0006099418239773331,4000.0,0.00023509262353812893,164000.0,-8.513738109493197,164000.0,-8.513738109493197,4000.0,4000.0,138756,4016.102210981605,1261338,51713792,40192,0,1648128,499184.6890158688,15909.949181859229,15909.453506186721,3.656925,41.0,0.0,1.0,7.5195956,40192,0.93911844,-0.10361726,118.68483,5e-05,1648128,0.01764095,0.015704691,0.04218750074505806,138756,1.2830398,128.0,15910.43642457033,0.4126094824028529,6.745699311121982e-05,2.5513323935865956e-05,3.9209761520961345e-05,0.0002311561811057107,4.250737061705363e-05,2.4036000693461454e-06,3.088021522876447e-06,1.0037328959239554e-05,2.4699132251538536e-05,4.6052848307627417e-05,2.473007135866306e-06,0.009409490050424435,3.3934362080117934e-05,4.7257411014732745e-05,0.17648002605899538,0.06839103537880815,0.0003894488809543374,0.15648263807988172,0.00032453887973275423
1,168000.0,False,42,f34df_00000,2025-12-16_12-37-32,1765868852,8.691009283065796,392.9452006816864,26188,LAPTOP-HQRQ0VAR,127.0.0.1,392.9452006816864,42,15.384593967233673,2.4432719748546332e-05,15.383844505414196,10.826046424573343,4.547278432833284,0.00867110397565367,279,4000.0,168000.0,2.641334138878122,175.97811393504372,-509.7645562131713,328.45,0.47079629400010164,0.00018112136434853806,0.00033372500001860317,433,516.0,0.00015509629319786076,175.97811393504372,40.163413559802315,41.0,12.0,3.8140415302819064,120.0661274587444,4,0,0,54.875,87.29166666666664,0.0006099028408877678,4000.0,0.00023491676045646004,168000.0,3.8140415302819064,168000.0,3.8140415302819064,4000.0,4000.0,138756,4016.1011888717885,1261024,52974816,40192,0,1688320,500859.2851775967,15963.58197904027,15963.001751108268,3.2398357,42.0,0.0,1.0,6.56625,40192,0.95197207,-0.043880004,65.797226,5e-05,1688320,0.013998384,-0.0074677467,0.04218750074505806,138756,1.5998439,128.0,15964.022301237486,0.41071349657881717,6.758607100176812e-05,2.5893395183260618e-05,3.907355140181836e-05,0.00023132111385914503,4.27815995631314e-05,2.422462171181429e-06,3.169454089075389e-06,9.885290967439766e-06,2.4468937692662487e-05,4.601794630054478e-05,2.4931077891219068e-06,0.009360038149921278,3.368901846567327e-05,4.717183690463152e-05,0.17566599479841546,0.06787967902502075,0.00038755939215053215,0.15596923369908336,0.00032420649094296505
1,172000.0,False,43,f34df_00000,2025-12-16_12-37-40,1765868860,8.699066877365112,401.6442675590515,26188,LAPTOP-HQRQ0VAR,127.0.0.1,401.6442675590515,43,15.317653669561338,2.4317392551076234e-05,15.316906034360043,10.777023858327603,4.529403124504943,0.00863293593589065,256,4000.0,172000.0,2.6293657394893364,133.0815457788475,-38.578320110354625,311.0,0.44517252300012844,0.000180314965943072,0.00033372500001860317,385,531.0,0.00015246309701634546,133.0815457788475,40.163413559802315,42.0,15.0,6.0528601967708155,119.80905012749166,4,0,0,52.24615384615384,87.23076923076925,0.0005906417563387736,4000.0,0.0002251081892084178,172000.0,6.0528601967708155,172000.0,6.0528601967708155,4000.0,4000.0,138756,4016.1301769830707,1261966,54236782,40192,0,1728512,502500.71538202354,16015.088653253335,16014.61181938881,3.4808547,43.0,0.0,1.0,7.202859,40192,0.9253171,-0.120991044,46.306442,5e-05,1728512,0.009864228,0.041951537,0.04218750074505806,138756,0.50399745,128.0,16015.497483284795,0.4107667846130229,6.503706497652889e-05,2.490340906224265e-05,3.78586778396088e-05,0.00022384072339181428,4.118421256618036e-05,2.280863890855791e-06,2.9692130104037428e-06,9.51699464424847e-06,2.3512200812731374e-05,4.418596117245521e-05,2.484911880508089e-06,0.009311352768420647,3.3460128284836585e-05,4.7056118536050636e-05,0.17503870985043174,0.06733174923475947,0.00038636879822850066,0.1572547623620994,0.0003229584260282737
1,176000.0,False,44,f34df_00000,2025-12-16_12-37-49,1765868869,8.625495672225952,410.26976323127747,26188,LAPTOP-HQRQ0VAR,127.0.0.1,410.26976323127747,44,15.250659759865721,2.4200218639117145e-05,15.249914918016435,10.72826146574433,4.511227423259905,0.008587066576531908,255,4000.0,176000.0,2.61746756134444,134.06034604227096,-38.578320110354625,300.66,0.4251174050001464,0.000181980422799495,0.00033372500001860317,361,543.0,0.00015111154177810225,134.06034604227096,42.91191465080221,43.0,12.0,8.013292933293775,119.55469431288118,4,0,0,54.15833333333333,87.39166666666667,0.0006020542888595824,4000.0,0.00023263817483054036,176000.0,8.013292933293775,176000.0,8.013292933293775,4000.0,4000.0,138756,4016.12887521324,1261024,55497806,40192,0,1768704,503503.77553698275,16047.309391883426,16046.75291005685,3.6432345,44.0,0.0,1.0,7.3875465,40192,0.95686483,-0.05155022,59.27044,5e-05,1768704,0.02397994,-0.017536879,0.06328125298023224,138756,0.65920395,128.0,16048.153474561248,0.4088230407668894,6.685207913402528e-05,2.531991743908542e-05,3.8496365454373075e-05,0.00022857480387009435,4.207736496075672e-05,2.3528900063123734e-06,3.223050041547004e-06,9.834663930906971e-06,2.412724916899699e-05,4.558798808344183e-05,2.5844734124717843e-06,0.009283819240745944,3.3222526994808416e-05,4.694055736173096e-05,0.17431310375192388,0.0668073077424148,0.00038516211025076233,0.15659652573849342,0.00032146984178258104
1,180000.0,False,45,f34df_00000,2025-12-16_12-37-58,1765868878,8.614195823669434,418.8839590549469,26188,LAPTOP-HQRQ0VAR,127.0.0.1,418.8839590549469,45,15.18420516426706,2.4110216445975747e-05,15.183461508836261,10.680402392086883,4.4926710830273135,0.008553377910766036,247,4000.0,180000.0,2.605805391230992,156.65500980299714,-25.90710111107905,299.88,0.4241527660000247,0.0001855699626267561,0.00033372500001860317,356,556.0,0.0001535392763089891,156.65500980299714,42.91191465080221,44.0,13.0,4.240277279535581,119.31546381787854,4,0,0,55.03333333333333,87.39999999999999,0.0005995862031223598,4000.0,0.00023211245712014073,180000.0,4.240277279535581,180000.0,4.240277279535581,4000.0,4000.0,138756,4016.1375864611077,1261338,56759144,40192,0,1808896,506128.3089054446,16130.675936975173,16130.037079769509,3.6414258,45.0,0.0,1.0,7.3488164,40192,0.9057183,-0.034032196,81.56998,5e-05,1808896,0.016586784,-0.034621716,0.06328125298023224,138756,1.0080156,128.0,16131.530606679917,0.40727502835921514,6.618763838157507e-05,2.5238798305522088e-05,3.83833484073036e-05,0.00022552026793269035,4.202509477040571e-05,2.412340279988258e-06,3.2371859641497406e-06,9.642959628419892e-06,2.384216974165764e-05,4.470791321043833e-05,2.55372758595462e-06,0.00925213804833858,3.297630172487058e-05,4.6748151787300604e-05,0.1736102377144152,0.06647865166498625,0.00038416348915367083,0.15611408348110598,0.00032421514338153997
1,184000.0,False,46,f34df_00000,2025-12-16_12-38-07,1765868887,8.778050661087036,427.66200971603394,26188,LAPTOP-HQRQ0VAR,127.0.0.1,427.66200971603394,46,15.120065094624389,2.402111429295566e-05,15.119322978747904,10.633084506166025,4.475878289197036,0.008531464131640996,247,4000.0,184000.0,2.594271019318686,147.13452455899323,-25.90710111107905,313.17,0.4467400419997466,0.00018241885965926657,0.00033372500001860317,410,569.0,0.00015436373426848908,147.13452455899323,36.468003032620636,45.0,13.0,5.478673326127325,119.07634901656073,4,0,0,53.93076923076923,87.38461538461539,0.0006063432631182894,4000.0,0.00023267755367956867,184000.0,5.478673326127325,184000.0,5.478673326127325,4000.0,4000.0,138756,4016.1462105964965,1261338,58020482,40192,0,1849088,507540.76240023255,16175.82907901728,16175.118071961406,3.431611,46.0,0.0,1.0,6.8380003,40192,0.9353212,0.012163641,75.61075,5e-05,1849088,0.0070687034,0.029556692,0.06328125298023224,138756,0.9696145,128.0,16176.874062157702,0.407001822075617,6.660656809869281e-05,2.5546876853593877e-05,3.857730177161283e-05,0.00022977763871648022,4.269342613733579e-05,2.3721200675880634e-06,3.1052275198861264e-06,9.853391921109985e-06,2.4284761467573573e-05,4.555069307842343e-05,2.6335971803773744e-06,0.009223187667846692,3.274853872032465e-05,4.6612670269044125e-05,0.17291830233727104,0.06608097314834367,0.0003829668542480665,0.1569671846462902,0.00032290999194499416
1,188000.0,False,47,f34df_00000,2025-12-16_12-38-15,1765868895,8.679715394973755,436.3417251110077,26188,LAPTOP-HQRQ0VAR,127.0.0.1,436.3417251110077,47,15.055572361678138,2.3906903145387884e-05,15.054832506960418,10.586752979104356,4.457759560305065,0.008494160490323538,242,4000.0,188000.0,2.5829224958754997,157.57481127521748,-11.494228147413063,320.18,0.45736629699982584,0.00018411724767389913,0.00033372500001860317,410,581.0,0.0001518519859726425,157.57481127521748,36.468003032620636,46.0,12.0,8.212316836557026,118.84256408635267,4,0,0,53.57692307692308,87.38461538461539,0.0005979479941839053,4000.0,0.00022926475697096211,188000.0,8.212316836557026,188000.0,8.212316836557026,4000.0,4000.0,138756,4016.1447484905316,1261024,59281506,40192,0,1889280,507966.2423442503,16188.85020979154,16188.487874278255,4.1580024,47.0,0.0,1.0,8.189081,40192,0.94407237,0.06287871,76.49728,5e-05,1889280,0.009217443,-0.05772233,0.06328125298023224,138756,0.69416004,128.0,16189.255965181925,0.40581114385487854,6.628054430015333e-05,2.5072800182292676e-05,3.858984342662175e-05,0.00022572310399258017,4.2044052080195414e-05,2.3565959779559315e-06,3.146082562133317e-06,9.75282580878748e-06,2.394099803520187e-05,4.4641841010741024e-05,2.5599757262318883e-06,0.009173790791172058,3.252305332763428e-05,4.6489543576970065e-05,0.17225691631391257,0.0657568764168572,0.000381170185706251,0.1568169967998255,0.0003231168920318758
1,192000.0,False,48,f34df_00000,2025-12-16_12-38-24,1765868904,8.540006160736084,444.8817312717438,26188,LAPTOP-HQRQ0VAR,127.0.0.1,444.8817312717438,48,14.990337031061358,2.383183410760823e-05,14.9895983618908,10.53970449031332,4.439609708702007,0.008460837885407416,242,4000.0,192000.0,2.5714162451667435,169.17903059779073,-30.190546642448606,297.39,0.42144429100004344,0.000180219434818516,0.00033372500001860317,371,596.0,0.0001501605825511288,169.17903059779073,24.797828328526396,47.0,15.0,5.85348711864784,118.6159925536311,4,0,0,53.53333333333333,87.54166666666667,0.0005927203031724945,4000.0,0.0002266367648525342,192000.0,5.85348711864784,192000.0,5.85348711864784,4000.0,4000.0,138756,4016.1733010056264,1261966,60543472,40192,0,1929472,508129.1595151121,16193.778041970638,16193.369617826906,3.7610397,48.0,0.0,1.0,7.215474,40192,0.97665846,0.15266562,86.79513,5e-05,1929472,0.01006325,-0.007335782,0.06328125298023224,138756,0.7285301,128.0,16194.199218837599,0.40389894941634596,6.545826536066929e-05,2.5224963363489338e-05,3.786132815417229e-05,0.00022574467137170118,4.123463297036672e-05,2.3612889125747264e-06,3.007082347130305e-06,9.542230801720906e-06,2.344380535245006e-05,4.4900516578179904e-05,2.6419672507148266e-06,0.009165821883253818,3.2320822785066135e-05,4.64026481454756e-05,0.17155131615078462,0.06527381365269164,0.00038133048386235224,0.15610700183183937,0.0003220527230957404
1,196000.0,False,49,f34df_00000,2025-12-16_12-38-33,1765868913,8.682652235031128,453.5643835067749,26188,LAPTOP-HQRQ0VAR,127.0.0.1,453.5643835067749,49,14.927190931750749,2.3706515753854985e-05,14.926454787271894,10.493659937410202,4.422559744614997,0.008417450506563751,237,4000.0,196000.0,2.5601629009650755,139.03138971181903,-30.190546642448606,280.67,0.39656725099994217,0.0001829329559107361,0.00033372500001860317,352,610.0,0.00015316757771522278,139.03138971181903,26.894481226970342,48.0,14.0,6.405632767965688,118.41699975934515,4,0,0,53.975,87.50833333333333,0.0005954574790514736,4000.0,0.00023025696780875913,196000.0,6.405632767965688,196000.0,6.405632767965688,4000.0,4000.0,138756,4016.19156799557,1261652,61805124,40192,0,1969664,509299.1182982202,16230.616525373016,16230.25213748894,3.7091098,49.0,0.0,1.0,7.479867,40192,0.92321295,-0.031659722,84.71716,5e-05,1969664,0.013207675,-0.006317973,0.06328125298023224,138756,0.87293714,128.0,16230.961206296426,0.40351655292217853,6.554590100964618e-05,2.5138940864444767e-05,3.805971006511166e-05,0.0002260888542135157,4.180853282501318e-05,2.4204434210051885e-06,3.0663659234011346e-06,9.663429634704043e-06,2.370933322695594e-05,4.521693083036818e-05,2.61195288297946e-06,0.009118421664419361,3.208261454961122e-05,4.6212621676744105e-05,0.1708042319892627,0.06478695851615529,0.0003797141790180682,0.15701500781351854,0.00032083419586586745
1,200000.0,False,50,f34df_00000,2025-12-16_12-38-42,1765868922,8.56640887260437,462.1307923793793,26188,LAPTOP-HQRQ0VAR,127.0.0.1,462.1307923793793,50,14.863503389433252,2.368545060395654e-05,14.86276962239918,10.448389402036112,4.4041964151688475,0.00837272900150662,237,4000.0,200000.0,2.5490910379554257,122.65488545239097,-19.15266179238627,264.15,0.3757512090000273,0.00018541632595347926,0.00033372500001860317,322,626.0,0.00015268485406095191,122.65488545239097,34.02186727241069,49.0,16.0,5.9117534951573,118.21276222338611,4,0,0,55.63846153846154,87.56153846153846,0.0006013570575562948,4000.0,0.00023348083322260348,200000.0,5.9117534951573,200000.0,5.9117534951573,4000.0,4000.0,138756,4016.229652315614,1266300,63071424,40320,0,2009984,511303.1671135451,16293.28590239666,16293.09767025309,3.790239,50.0,0.0,1.0,7.6902204,40320,0.8603302,-0.055455465,105.88512,5e-05,2009984,0.0092329765,0.003178358,0.06328125298023224,138756,0.40013888,128.0,16293.449608391436,0.40172503639296764,6.628338801666004e-05,2.542518909122906e-05,3.838944143221245e-05,0.00022871444166416255,4.197592655517512e-05,2.3458789983267185e-06,3.203199967989617e-06,9.883422432383077e-06,2.4393769608810456e-05,4.514687359809541e-05,2.55835156235398e-06,0.009112850447767176,3.184478839947177e-05,4.6040495467202564e-05,0.1702405506693579,0.06431659693099077,0.00038181303723028195,0.1562664327353742,0.00031961385389263987
1,204000.0,False,51,f34df_00000,2025-12-16_12-38-50,1765868930,8.724859714508057,470.85565209388733,26188,LAPTOP-HQRQ0VAR,127.0.0.1,470.85565209388733,51,14.802045362538909,2.372159608483585e-05,14.801313601175197,10.404035029015748,4.387141357017161,0.008332404711491225,230,4000.0,204000.0,2.5382712658258724,126.04671744487285,-17.312513935108687,253.48,0.36611907099983,0.00018063281940959252,0.00033372500001860317,280,642.0,0.00014818274214555802,126.04671744487285,72.94972074417667,50.0,16.0,10.118033744286869,118.01274880632185,4,0,0,54.99166666666667,87.50833333333333,0.0005871978368991404,4000.0,0.00022779805600732375,204000.0,10.118033744286869,204000.0,10.118033744286869,4000.0,4000.0,138756,4016.2673557924577,1266300,64337724,40320,0,2050304,511674.3695111152,16304.125844304832,16304.062346092855,3.5408735,51.0,0.0,1.0,6.914243,40320,0.82750124,0.08364569,91.34962,5e-05,2050304,0.0016813565,0.010746062,0.03164062649011612,138756,0.8521656,128.0,16304.339430636794,0.4000207810290309,6.548621783918445e-05,2.4884077172416428e-05,3.7766025195983135e-05,0.00022271307263430879,4.083026796774541e-05,2.3443952155455414e-06,3.0413512025365903e-06,9.635809184562152e-06,2.3746940769086862e-05,4.461223667975641e-05,2.6316089186518197e-06,0.009084834943304212,3.160834052140911e-05,4.586709051510285e-05,0.1696809981626655,0.06384587296168363,0.00038105690685411367,0.15562719240801368,0.0003188937153442789
1,208000.0,False,52,f34df_00000,2025-12-16_12-38-59,1765868939,8.853042602539062,479.7086946964264,26188,LAPTOP-HQRQ0VAR,127.0.0.1,479.7086946964264,52,14.742465723913515,2.363138011554459e-05,14.741735237163446,10.360179892725585,4.371452962446997,0.008298564664368248,219,4000.0,208000.0,2.527507966167614,126.98258352545712,-25.159954200674903,242.18,0.3481205469997258,0.00018853471270911855,0.00033372500001860317,280,658.0,0.00015358380488986423,126.98258352545712,32.98180774475529,51.0,16.0,7.366109765407063,117.81068607913338,4,0,0,52.5923076923077,87.64615384615385,0.0006004162839506124,4000.0,0.00023326602649328032,208000.0,7.366109765407063,208000.0,7.366109765407063,4000.0,4000.0,138756,4016.3046822345327,1266300,65604024,40320,0,2090624,511369.32205506094,16293.477876635205,16293.521756274877,3.3045044,52.0,0.0,1.0,7.078679,40320,0.8212364,-0.23529892,74.11525,5e-05,2090624,0.014666477,-0.03162074,0.03164062649011612,138756,0.48752925,128.0,16293.583723472475,0.3999968352187371,6.627889079467742e-05,2.55392004784105e-05,3.836041934884824e-05,0.0002269453135433247,4.2055455327366905e-05,2.3791161504647773e-06,3.1478851945513908e-06,1.0051039265756439e-05,2.4213610094246336e-05,4.5534718234203626e-05,2.577616727783919e-06,0.009059410593875156,3.137425712212708e-05,4.568141961506059e-05,0.1689935241810271,0.06336661123206039,0.0003807793377847243,0.15680216548394713,0.0003177247782016523
1,212000.0,False,53,f34df_00000,2025-12-16_12-39-08,1765868948,8.505397319793701,488.2140920162201,26188,LAPTOP-HQRQ0VAR,127.0.0.1,488.2140920162201,53,14.680021079674384,2.35270663008682e-05,14.679292167791822,10.315145546798325,4.3540781468225145,0.00826715201772521,218,4000.0,212000.0,2.516526756755936,136.5893596605851,-20.02104150118195,267.52,0.3795810219996201,0.0001770601173078348,0.00033372500001860317,343,672.0,0.00015049277675269234,136.5893596605851,46.13874288872407,52.0,14.0,8.927491423664515,117.61719741360517,4,0,0,54.775000000000006,87.64166666666667,0.0005868361688789669,4000.0,0.0002271543904967978,212000.0,8.927491423664515,212000.0,8.927491423664515,4000.0,4000.0,138756,4016.3216354121873,1261652,66865676,40192,0,2130816,511231.26379310066,16288.453386357258,16288.665206210957,4.0845737,53.0,0.0,1.0,8.146729,40192,0.8017998,0.010776946,140.49367,5e-05,2130816,0.013652744,-0.043998003,0.03164062649011612,138756,0.8834139,128.0,16288.39762077415,0.39849390286653585,6.526000912925811e-05,2.4873525309820112e-05,3.742944305068183e-05,0.00022168207108751243,4.1145993026269056e-05,2.300464766565682e-06,2.952729506742509e-06,9.673396999556554e-06,2.38739915518092e-05,4.515497584258063e-05,2.454522355365584e-06,0.009037585487945018,3.114051455979877e-05,4.550260540752154e-05,0.16843187793922432,0.06299117111974517,0.0003806865444094347,0.1562617408291188,0.00031779853041790794
1,216000.0,False,54,f34df_00000,2025-12-16_12-39-17,1765868957,8.448168754577637,496.66226077079773,26188,LAPTOP-HQRQ0VAR,127.0.0.1,496.66226077079773,54,14.617628197877645,2.3427795636606655e-05,14.616901864113908,10.270883360330352,4.335999407354288,0.008224895497551081,218,4000.0,216000.0,2.505748358938373,183.3277579556277,-20.02104150118195,324.05,0.459218692999857,0.00017679415641554206,0.00033372500001860317,443,682.0,0.00015373820243131612,183.3277579556277,46.13874288872407,53.0,10.0,10.311360058744732,117.44562856288154,4,0,0,56.04999999999999,87.65833333333335,0.0005933537921178397,4000.0,0.00023364295435687006,216000.0,10.311360058744732,216000.0,10.311360058744732,4000.0,4000.0,138756,4016.2984190580655,1260396,68126072,40192,0,2171008,513737.91883730015,16368.707847005768,16369.004131539434,4.10944,54.0,0.0,1.0,8.335436,40192,0.81163627,-0.058561794,70.82276,5e-05,2171008,0.008965706,0.021929383,0.03164062649011612,138756,1.0455288,128.0,16368.554648836165,0.3966527548378691,6.547214307544926e-05,2.5127670785131442e-05,3.7634646646739484e-05,0.00022362628365431674,4.2284653212981444e-05,2.38489274408016e-06,3.2610329032686604e-06,9.55590455465596e-06,2.4220634243409106e-05,4.580907929920695e-05,2.5178754707821517e-06,0.008987656633057695,3.0929109411674566e-05,4.534257934417501e-05,0.1679253421598349,0.06248350140854536,0.0003786956789689409,0.15549380842082838,0.0003166055451126962
1,220000.0,False,55,f34df_00000,2025-12-16_12-39-25,1765868965,8.466147422790527,505.12840819358826,26188,LAPTOP-HQRQ0VAR,127.0.0.1,505.12840819358826,55,14.55603133389888,2.3345517673490366e-05,14.555305946472775,10.226509858727036,4.318811107280749,0.008192311542581487,281,4000.0,220000.0,2.494915869598988,175.0355321013973,-471.4590534253268,357.33,0.5017045989999679,0.00017547507641249422,0.00033372500001860317,443,694.0,0.0001522036796897872,175.0355321013973,25.232364213059086,54.0,12.0,-14.899174476439699,117.32115180546357,4,0,0,53.05384615384615,87.6846153846154,0.0005939354628535755,4000.0,0.00022684319410315294,220000.0,-14.899174476439699,220000.0,-14.899174476439699,4000.0,4000.0,138756,4016.295434867485,1261024,69387096,40192,0,2211200,514837.27485900937,16404.875692957015,16405.13127751685,2.9244914,55.0,0.0,1.0,6.0668283,40192,0.8188242,-0.10952029,43.970665,5e-05,2211200,0.018878933,-0.022658944,0.03164062649011612,138756,0.75159425,128.0,16404.74161792555,0.3949920972894906,6.585756449215035e-05,2.460579836520158e-05,3.743503041758591e-05,0.00022601444905787427,4.150109724556462e-05,2.3282185479643983e-06,3.0641148539933177e-06,9.531640655796355e-06,2.3445635384226417e-05,4.427952004100841e-05,2.3995621598213377e-06,0.008956908066720625,3.070081831587538e-05,4.518515354907644e-05,0.16719770573822806,0.062177871394456054,0.00037740672219181666,0.15490223933662106,0.0003175954896569881
1,224000.0,False,56,f34df_00000,2025-12-16_12-39-34,1765868974,8.745325326919556,513.8737335205078,26188,LAPTOP-HQRQ0VAR,127.0.0.1,513.8737335205078,56,14.497844518559889,2.3233062490424564e-05,14.497120934008047,10.185482024139775,4.3016957172079415,0.008154671427144027,236,4000.0,224000.0,2.4845112609029987,138.04101244336684,-471.4590534253268,306.14,0.4313299899997037,0.00019220242453397816,0.00033372500001860317,443,708.0,0.00015612424333921819,138.04101244336684,37.97870455683731,55.0,14.0,-12.204768221733982,117.20652847671235,4,0,0,53.65,87.70833333333336,0.0006177938555676903,4000.0,0.00023737370459398147,224000.0,-12.204768221733982,224000.0,-12.204768221733982,4000.0,4000.0,138756,4016.31248051881,1261652,70648748,40192,0,2251392,514743.24299928214,16401.503995951338,16401.747479777026,3.7815726,56.0,0.0,1.0,7.409749,40192,0.8431036,0.076358914,60.697502,5e-05,2251392,0.01071636,0.033618152,0.03164062649011612,138756,0.5512163,128.0,16401.289647268488,0.3930905923165935,6.852106943661709e-05,2.620963711532518e-05,4.0207605466526284e-05,0.00023228126520841418,4.344908531419068e-05,2.4917139705390474e-06,3.163889500253821e-06,9.90421327725376e-06,2.47597533139059e-05,4.6509795358795024e-05,2.7086500049682577e-06,0.008912934986053351,3.052281013273199e-05,4.513130202463162e-05,0.16665805868084616,0.061730087680516146,0.00037568165496506634,0.15404048994325803,0.000316137534763584
